109948007,An open-source C++ library developed and used at Facebook.,,,[],"{'M4': '1.0', 'CMake': '0.7', 'C': '0.7', 'Python': '0.5', 'Makefile': '0.4', 'Other': '0.1'}","['Orvid', 'yfeldblum', 'tudor', 'andriigrynenko', 'fugalh', 'simpkins', 'mzlee', 'meyering', 'Gownta', 'ddrcoder', 'philippv', 'ot', 'luciang', 'pgriess', 'sgolemon', 'hannesr0', 'WillerZ', 'siyengar', 'knekritz', 'magedm', 'snarkmaster', 'terrelln', 'andrewjcg', 'igorsugak', 'ngoyal', 'scannell', 'juchem', 'anirudhvr', 'jdelong', 'lbrandy']",0
88707627,,,,[],{'Python': '100.0'},['navidR'],0
219041292,Compiler for Neural Network hardware accelerators,,,[],"{'Python': '3.2', 'C': '2.8', 'CMake': '1.8', 'Other': '0.6'}","['nadavrot', 'jfix71', 'bertmaher', 'opti-mix', 'artemrakhov-glow', 'qcolombet', 'jackm321', 'gcatron', 'nickgg', 'beicy', 'compnerd', 'SplitInfinity', 'hegemanjwh2', 'tlepley-cadence', 'ZchiPitt', 'yinghai', 'putivsky', 'zrphercule', 'rdzhabarov', 'aweis', 'aturetsk', 'mcaounfb', 'bwasti', 'lygstate', 'shajrawi', 'goldsborough', 'eugene-kharitonov', 'virtan', 'Max-K-cadence', 'mortzur']",0
88707691,,,,[],{'CMake': '0.9'},['navidR'],0
89599015,Linux kernel source tree,,,[],"{'C': '95.6', 'Assembly': '1.7', 'Makefile': '0.3', 'Perl': '0.1'}","['torvalds', 'davem330', 'broonie', 'tiwai', 'mchehab', 'arndb', 'bigguiness', 'gregkh', 'htejun', 'jmberg', 'JoePerches', 'error27', 'AxelLin', 'danvet', 'ickle', 'pmundt', 'olofj', 'skeggsb', 'bzolnier', 'larsclausen', 'ralfbaechle', 'airlied', 'linusw', 'morimoto', 'AdrianBunk', 'vsyrjala', 'dhowells', 'rddunlap', 'rafaeljw', 'herbertx']",0
149821232,Parallel IR for LLVM,,,[],"{'LLVM': '43.3', 'Assembly': '13.8', 'C': '0.5', 'Python': '0.4', 'CMake': '0.3', 'Other': '0.4'}","['lattner', 'espindola', 'topperc', 'isanbard', 'chandlerc', 'echristo', 'stoklund', 'd0k', 'resistor', 'ddunbar', 'arsenm', 'rotateright', 'RKSimon', 'chapuni', 'mbrukman', 'CunningBaldrick', 'dexonsmith', 'dwblaikie', 'nlewycky', 'asl', 'atrick', 'majnemer', 'lhames', 'rnk', 'tstellarAMD', 'ahatanak', 'TNorthover', 'sanjoy', 'MatzeB', 'dsandersllvm']",0
88707828,,,,[],{'Python': '100.0'},['navidR'],0
88708090,,,,[],{'CMake': '52.7'},['navidR'],0
85599313,Template for C++ project in Visual Studio Code,,,[],{'CMake': '100.0'},['navidR'],0
138505333,"C++ Library Manager for Windows, Linux, and MacOS",,,[],"{'CMake': '63.6', 'C': '4.2', 'PowerShell': '1.8', 'Perl': '0.7', 'Shell': '0.2', 'Other': '0.3'}","['alexkaratarakis', 'ras0219-msft', 'codicodi', 'atkawa7', 'sdcb', 'jasjuang', 'Mixaill', 'UnaNancyOwen', 'KindDragon', 'Barath-Kannan', 'pravic', 'xoviat', 'albertziegenhagel', 'barcharcraz', 'traversaro', 'JesseTG', 'gnome71', 'miurahr', 'muemart', 'horenmar', 'past-due', 'ivysnow', 'stammen', 'cmpute', 'patrigg', 'Telokis', 'crackedmind', 'vlj', 'bagong', 'tobiaskohlbau']",0
98848080,,,,[],"{'C': '84.5', 'Assembly': '4.0', 'Makefile': '3.5', 'Shell': '2.4', 'Perl': '2.2', 'Other': '2.2'}","['kaashoek', 'rsc', 'phf', 'aclements', 'mikecat', 'zeldovich', 'chibby0ne', 'Icenowy', 'beordle', 'tchajed', 'kehao95']",0
